NU_ANO_AVALIACAO;CO_UF;SG_UF;CO_BLOCO;NU_POSICAO;CO_ITEM;TP_SERIE;TP_DISCIPLINA;NU_DESCRITOR_HABILIDADE;DS_GABARITO;TP_RESPOSTA_ITEM;TP_MODELO_TRI;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;NU_PARAM_B1;NU_PARAM_B2;NU_PARAM_B3;NU_PARAM_B4;IN_ITEM_COMUM
2025;12;AC;13;6;39;2;1;D10;;1;3;0.050590000000000;;;702.594290000000000;787.456200000000000;;;0
2025;12;AC;11;7;40;2;1;D10;;1;3;0.031610000000000;;;812.193590000000000;863.386320000000000;867.973750000000000;;0
2025;12;AC;13;1;35;2;1;D09;;2;3;0.035780000000000;;;659.160110000000000;661.800580000000000;672.490340000000000;703.436850000000000;0
2025;12;AC;12;4;37;2;1;D10;;1;3;0.049260000000000;;;713.438810000000000;722.875050000000000;802.203190000000000;;0
2025;12;AC;12;9;42;2;1;D10;;1;3;0.050660000000000;;;724.127680000000000;793.564880000000000;;;0
2025;12;AC;7;4;105;2;1;D07;D;3;2;0.030520000000000;840.879720000000000;0.180120000000000;;;;;0
2025;12;AC;9;1;104;2;1;D05;A;3;2;0.032060000000000;778.410780000000000;0.221470000000000;;;;;0
2025;12;AC;12;6;39;2;1;D10;;1;3;0.050590000000000;;;702.594290000000000;787.456200000000000;;;0
2025;12;AC;12;1;44;2;1;D09;;2;3;0.035120000000000;;;658.934260000000000;663.058210000000000;674.425280000000000;732.733000000000000;0
2025;12;AC;9;2;116;2;1;D04;B;3;2;0.027310000000000;733.537860000000000;0.261060000000000;;;;;0
2025;12;AC;9;4;111;2;1;D06;A;3;2;0.032050000000000;751.699040000000000;0.200400000000000;;;;;0
2025;12;AC;13;3;36;2;1;D10;;1;3;0.111100000000000;;;717.478640000000000;725.048530000000000;;;0
2025;12;AC;11;2;34;2;1;D09;;2;3;0.039440000000000;;;676.130150000000000;678.355740000000000;691.562280000000000;767.121370000000000;0
2025;12;AC;8;1;108;2;1;D05;C;3;2;0.064400000000000;747.167960000000000;0.173770000000000;;;;;0
2025;12;AC;10;1;112;2;1;D08;B;3;2;0.036790000000000;744.775920000000000;0.219740000000000;;;;;0
2025;12;AC;11;6;39;2;1;D10;;1;3;0.050590000000000;;;702.594290000000000;787.456200000000000;;;0
2025;12;AC;12;5;38;2;1;D10;;1;3;0.090810000000000;;;706.680710000000000;714.800390000000000;;;0
2025;12;AC;11;5;38;2;1;D10;;1;3;0.090810000000000;;;706.680710000000000;714.800390000000000;;;0
2025;12;AC;13;9;42;2;1;D10;;1;3;0.050660000000000;;;724.127680000000000;793.564880000000000;;;0
2025;12;AC;5;3;99;2;1;D04;B;3;2;0.047210000000000;775.049100000000000;0.218580000000000;;;;;0
2025;12;AC;13;8;41;2;1;D10;;1;3;0.080370000000000;;;718.747870000000000;720.018830000000000;732.406930000000000;;0
2025;12;AC;8;3;107;2;1;D06;B;3;2;0.058600000000000;755.957980000000000;0.237840000000000;;;;;0
2025;12;AC;11;4;37;2;1;D10;;1;3;0.049260000000000;;;713.438810000000000;722.875050000000000;802.203190000000000;;0
2025;12;AC;1;2;117474;2;1;D01;C;3;2;0.027600000000000;676.112640000000000;0.083530000000000;;;;;1
2025;12;AC;7;3;115;2;1;D04;B;3;2;0.061120000000000;780.845030000000000;0.263230000000000;;;;;0
2025;12;AC;1;4;117478;2;1;D02;C;3;2;0.043120000000000;657.772590000000000;0.112290000000000;;;;;1
2025;12;AC;3;6;117512;2;1;D06;D;3;2;0.020010000000000;814.223440000000000;0.111010000000000;;;;;1
2025;12;AC;2;4;117492;2;1;D05;C;3;2;0.026450000000000;745.839840000000000;0.229700000000000;;;;;1
2025;12;AC;3;4;117404;2;1;D02;A;3;2;0.050980000000000;664.132130000000000;0.316640000000000;;;;;1
2025;12;AC;2;6;117413;2;1;D07;D;3;2;0.019430000000000;730.709790000000000;0.175090000000000;;;;;1
2025;12;AC;1;8;117442;2;1;D03;B;3;2;0.040230000000000;679.382170000000000;0.325150000000000;;;;;1
2025;12;AC;4;3;127;2;1;D07;A;3;2;0.042060000000000;750.452220000000000;0.291450000000000;;;;;0
2025;12;AC;3;8;117416;2;1;D01;A;3;2;0.023300000000000;649.756400000000000;0.115840000000000;;;;;1
2025;12;AC;1;7;117472;2;1;D02;D;3;2;0.046610000000000;654.806690000000000;0.076510000000000;;;;;1
2025;12;AC;2;2;117411;2;1;D01;B;3;2;0.025230000000000;623.313180000000000;0.106540000000000;;;;;1
2025;12;AC;2;3;117537;2;1;D03;C;3;2;0.071710000000000;698.435290000000000;0.264330000000000;;;;;1
2025;12;AC;4;1;119;2;1;D06;A;3;2;0.028000000000000;787.919960000000000;0.249240000000000;;;;;0
2025;12;AC;2;5;117350;2;1;D02;A;3;2;0.035970000000000;631.354300000000000;0.106530000000000;;;;;1
2025;12;AC;2;7;117353;2;1;D01;C;3;2;0.029650000000000;697.083830000000000;0.169400000000000;;;;;1
2025;12;AC;2;8;117434;2;1;D03;B;3;2;0.055460000000000;708.748630000000000;0.378710000000000;;;;;1
2025;12;AC;2;1;117351;2;1;D02;A;3;2;0.034980000000000;632.421980000000000;0.107470000000000;;;;;1
2025;12;AC;3;5;117496;2;1;D01;C;3;2;0.033710000000000;651.362080000000000;0.086780000000000;;;;;1
2025;12;AC;13;7;40;2;1;D10;;1;3;0.031610000000000;;;812.193590000000000;863.386320000000000;867.973750000000000;;0
2025;12;AC;1;5;117443;2;1;D08;D;3;2;0.031330000000000;717.888460000000000;0.149420000000000;;;;;1
2025;12;AC;3;7;125;2;1;D03;B;3;2;0.029950000000000;640.916820000000000;0.198260000000000;;;;;0
2025;12;AC;3;2;117534;2;1;D01;B;3;2;0.019800000000000;613.221470000000000;0.187240000000000;;;;;1
2025;12;AC;3;3;117482;2;1;D05;D;3;2;0.034380000000000;751.669690000000000;0.175800000000000;;;;;1
2025;12;AC;1;3;124;2;1;D03;A;3;2;0.032250000000000;635.913170000000000;0.206800000000000;;;;;0
2025;12;AC;1;1;117484;2;1;D02;B;3;2;0.029850000000000;618.713900000000000;0.106600000000000;;;;;1
2025;12;AC;4;2;118;2;1;D04;D;3;2;0.029530000000000;899.492190000000000;0.195630000000000;;;;;0
2025;12;AC;4;4;123;2;1;D08;A;3;2;0.022850000000000;783.844970000000000;0.201330000000000;;;;;0
2025;12;AC;3;1;117535;2;1;D02;D;3;2;0.039590000000000;659.808770000000000;0.064480000000000;;;;;1
2025;12;AC;1;6;126;2;1;D01;B;3;2;0.013510000000000;860.267240000000000;0.212460000000000;;;;;0
2025;12;AC;12;3;36;2;1;D10;;1;3;0.111100000000000;;;717.478640000000000;725.048530000000000;;;0
2025;12;AC;13;5;38;2;1;D10;;1;3;0.090810000000000;;;706.680710000000000;714.800390000000000;;;0
2025;12;AC;6;4;128;2;1;D04;C;3;2;0.053170000000000;780.000270000000000;0.202950000000000;;;;;0
2025;13;AM;2;3;117537;2;1;D03;C;3;2;0.071710000000000;698.435290000000000;0.264330000000000;;;;;1
2025;13;AM;3;1;117535;2;1;D02;D;3;2;0.039590000000000;659.808770000000000;0.064480000000000;;;;;1
2025;13;AM;1;7;117472;2;1;D02;D;3;2;0.046610000000000;654.806690000000000;0.076510000000000;;;;;1
2025;13;AM;3;8;117416;2;1;D01;A;3;2;0.023300000000000;649.756400000000000;0.115840000000000;;;;;1
2025;13;AM;2;5;117350;2;1;D02;A;3;2;0.035970000000000;631.354300000000000;0.106530000000000;;;;;1
2025;13;AM;2;4;117492;2;1;D05;C;3;2;0.026450000000000;745.839840000000000;0.229700000000000;;;;;1
2025;13;AM;2;6;117413;2;1;D07;D;3;2;0.018650000000000;714.493400000000000;0.142900000000000;;;;;1
2025;13;AM;5;4;128;2;1;D08;C;3;2;0.037890000000000;760.666730000000000;0.157110000000000;;;;;0
2025;13;AM;1;8;117442;2;1;D03;B;3;2;0.040230000000000;679.382170000000000;0.325150000000000;;;;;1
2025;13;AM;3;6;117512;2;1;D06;D;3;2;0.020010000000000;814.223440000000000;0.111010000000000;;;;;1
2025;13;AM;7;2;112;2;1;D08;B;3;2;0.022670000000000;786.933950000000000;0.341930000000000;;;;;0
2025;13;AM;1;1;117484;2;1;D02;B;3;2;0.029850000000000;618.713900000000000;0.106600000000000;;;;;1
2025;13;AM;1;2;117474;2;1;D01;C;3;2;0.027600000000000;676.112640000000000;0.083530000000000;;;;;1
2025;13;AM;1;6;124;2;1;D01;B;3;2;0.029030000000000;829.112200000000000;0.286870000000000;;;;;0
2025;13;AM;4;1;121;2;1;D07;D;3;2;0.020770000000000;802.577770000000000;0.100120000000000;;;;;0
2025;13;AM;10;1;111;2;1;D08;B;3;2;0.031820000000000;747.125190000000000;0.305550000000000;;;;;0
2025;13;AM;9;4;110;2;1;D06;A;3;2;0.046520000000000;755.561240000000000;0.284430000000000;;;;;0
2025;13;AM;2;7;117353;2;1;D01;C;3;2;0.026510000000000;692.321530000000000;0.156190000000000;;;;;1
2025;13;AM;8;4;113;2;1;D08;A;3;2;0.036240000000000;800.804580000000000;0.234180000000000;;;;;0
2025;13;AM;10;3;116;2;1;D04;C;3;2;0.035500000000000;799.299360000000000;0.231890000000000;;;;;0
2025;13;AM;4;4;118;2;1;D04;A;3;2;0.044930000000000;733.474480000000000;0.240040000000000;;;;;0
2025;13;AM;1;3;122;2;1;D03;A;3;2;0.024430000000000;628.453120000000000;0.196580000000000;;;;;0
2025;13;AM;10;4;109;2;1;D06;B;3;2;0.052180000000000;754.797270000000000;0.339500000000000;;;;;0
2025;13;AM;3;5;117496;2;1;D01;C;3;2;0.026500000000000;655.764590000000000;0.129820000000000;;;;;1
2025;13;AM;1;4;117478;2;1;D02;C;3;2;0.043120000000000;657.772590000000000;0.112290000000000;;;;;1
2025;13;AM;6;1;117;2;1;D06;B;3;2;0.048900000000000;780.236700000000000;0.305800000000000;;;;;0
2025;13;AM;7;3;114;2;1;D04;B;3;2;0.053300000000000;780.622750000000000;0.309330000000000;;;;;0
2025;13;AM;2;8;117434;2;1;D03;B;3;2;0.055460000000000;708.748630000000000;0.378710000000000;;;;;1
2025;13;AM;8;2;105;2;1;D04;A;3;2;0.055330000000000;769.348540000000000;0.331760000000000;;;;;0
2025;13;AM;5;3;125;2;1;D07;D;3;2;0.026150000000000;839.163250000000000;0.165780000000000;;;;;0
2025;13;AM;7;4;104;2;1;D07;D;3;2;0.026610000000000;833.263610000000000;0.188560000000000;;;;;0
2025;13;AM;6;2;100;2;1;D05;C;3;2;0.064300000000000;755.726730000000000;0.188090000000000;;;;;0
2025;13;AM;9;2;115;2;1;D04;B;3;2;0.024150000000000;722.990090000000000;0.265010000000000;;;;;0
2025;13;AM;11;9;42;2;1;D10;;1;3;0.065490000000000;;;737.437380000000000;763.428310000000000;;;0
2025;13;AM;13;9;42;2;1;D10;;1;3;0.065490000000000;;;737.437380000000000;763.428310000000000;;;0
2025;13;AM;11;3;36;2;1;D10;;1;3;0.109370000000000;;;742.681900000000000;771.840030000000000;;;0
2025;13;AM;4;2;97;2;1;D05;A;3;2;0.026130000000000;786.374180000000000;0.197740000000000;;;;;0
2025;13;AM;3;4;117404;2;1;D02;A;3;2;0.050980000000000;664.132130000000000;0.316640000000000;;;;;1
2025;13;AM;2;1;117351;2;1;D02;A;3;2;0.034980000000000;632.421980000000000;0.107470000000000;;;;;1
2025;13;AM;1;5;117443;2;1;D08;D;3;2;0.031330000000000;717.888460000000000;0.149420000000000;;;;;1
2025;13;AM;3;2;117534;2;1;D01;B;3;2;0.019800000000000;613.221470000000000;0.187240000000000;;;;;1
2025;13;AM;2;2;117411;2;1;D01;B;3;2;0.025230000000000;623.313180000000000;0.106540000000000;;;;;1
2025;13;AM;3;7;123;2;1;D03;B;3;2;0.024350000000000;607.403240000000000;0.193010000000000;;;;;0
2025;13;AM;12;1;44;2;1;D09;;2;3;0.035030000000000;;;665.776000000000000;676.954080000000000;691.062230000000000;728.718660000000000;0
2025;13;AM;12;7;40;2;1;D10;;1;3;0.046230000000000;;;793.542830000000000;833.900740000000000;855.886590000000000;;0
2025;13;AM;5;1;98;2;1;D06;B;3;2;0.034630000000000;727.887570000000000;0.331490000000000;;;;;0
2025;13;AM;7;1;101;2;1;D05;A;3;2;0.048990000000000;750.537430000000000;0.267730000000000;;;;;0
2025;13;AM;12;8;41;2;1;D10;;1;3;0.090390000000000;;;748.624510000000000;768.661540000000000;791.267380000000000;;0
2025;13;AM;8;1;107;2;1;D05;C;3;2;0.054450000000000;751.023200000000000;0.206470000000000;;;;;0
2025;13;AM;3;3;117482;2;1;D05;D;3;2;0.021380000000000;720.015020000000000;0.177820000000000;;;;;1
2025;13;AM;6;4;126;2;1;D08;D;3;2;0.044920000000000;757.176560000000000;0.122430000000000;;;;;0
2025;13;AM;12;6;39;2;1;D10;;1;3;0.055820000000000;;;740.157380000000000;790.662740000000000;;;0
2025;13;AM;12;9;42;2;1;D10;;1;3;0.065490000000000;;;737.437380000000000;763.428310000000000;;;0
2025;13;AM;13;7;40;2;1;D10;;1;3;0.046230000000000;;;793.542830000000000;833.900740000000000;855.886590000000000;;0
2025;13;AM;13;8;41;2;1;D10;;1;3;0.090390000000000;;;748.624510000000000;768.661540000000000;791.267380000000000;;0
2025;13;AM;5;2;127;2;1;D05;C;3;2;0.064900000000000;735.633460000000000;0.214100000000000;;;;;0
2025;13;AM;4;3;96;2;1;D06;D;3;2;0.050490000000000;763.108970000000000;0.144200000000000;;;;;0
2025;13;AM;11;7;40;2;1;D10;;1;3;0.046230000000000;;;793.542830000000000;833.900740000000000;855.886590000000000;;0
2025;13;AM;11;2;34;2;1;D09;;2;3;0.033240000000000;;;673.168610000000000;686.713310000000000;709.537290000000000;761.682510000000000;0
2025;13;AM;12;4;37;2;1;D10;;1;3;0.110010000000000;;;741.297060000000000;768.349700000000000;799.420520000000000;;0
2025;13;AM;8;3;106;2;1;D06;B;3;2;0.056660000000000;754.671620000000000;0.298600000000000;;;;;0
2025;13;AM;12;2;46;2;1;D09;;2;3;0.040320000000000;;;680.423830000000000;691.226140000000000;709.328560000000000;752.637150000000000;0
2025;13;AM;12;3;36;2;1;D10;;1;3;0.109370000000000;;;742.681900000000000;771.840030000000000;;;0
2025;13;AM;11;6;39;2;1;D10;;1;3;0.055820000000000;;;740.157380000000000;790.662740000000000;;;0
2025;13;AM;12;5;38;2;1;D10;;1;3;0.057940000000000;;;726.973780000000000;757.394250000000000;;;0
2025;13;AM;13;5;38;2;1;D10;;1;3;0.057940000000000;;;726.973780000000000;757.394250000000000;;;0
2025;13;AM;11;1;43;2;1;D09;;2;3;0.032090000000000;;;651.615010000000000;660.525370000000000;670.149000000000000;699.066210000000000;0
2025;13;AM;13;6;39;2;1;D10;;1;3;0.055820000000000;;;740.157380000000000;790.662740000000000;;;0
2025;13;AM;10;2;102;2;1;D07;A;3;2;0.036570000000000;834.374320000000000;0.265360000000000;;;;;0
2025;13;AM;13;4;37;2;1;D10;;1;3;0.110010000000000;;;741.297060000000000;768.349700000000000;799.420520000000000;;0
2025;13;AM;13;2;45;2;1;D09;;2;3;0.034280000000000;;;677.772420000000000;688.260690000000000;706.357640000000000;749.407610000000000;0
2025;13;AM;9;3;108;2;1;D07;D;3;2;0.046150000000000;764.769210000000000;0.197910000000000;;;;;0
2025;13;AM;13;3;36;2;1;D10;;1;3;0.109370000000000;;;742.681900000000000;771.840030000000000;;;0
2025;13;AM;13;1;35;2;1;D09;;2;3;0.034410000000000;;;658.068340000000000;669.123130000000000;682.204540000000000;708.718790000000000;0
2025;13;AM;11;5;38;2;1;D10;;1;3;0.057940000000000;;;726.973780000000000;757.394250000000000;;;0
2025;13;AM;11;8;41;2;1;D10;;1;3;0.090390000000000;;;748.624510000000000;768.661540000000000;791.267380000000000;;0
2025;13;AM;9;1;103;2;1;D05;A;3;2;0.033410000000000;781.348200000000000;0.284150000000000;;;;;0
2025;13;AM;6;3;99;2;1;D04;B;3;2;0.044670000000000;745.865450000000000;0.223390000000000;;;;;0
2025;13;AM;11;4;37;2;1;D10;;1;3;0.110010000000000;;;741.297060000000000;768.349700000000000;799.420520000000000;;0
2025;14;RR;13;7;40;2;1;D10;;1;3;0.067560000000000;;;788.361050000000000;814.134950000000000;826.780710000000000;;0
2025;14;RR;11;7;40;2;1;D10;;1;3;0.067560000000000;;;788.361050000000000;814.134950000000000;826.780710000000000;;0
2025;14;RR;12;6;39;2;1;D10;;1;3;0.087310000000000;;;751.043820000000000;788.665300000000000;;;0
2025;14;RR;12;4;37;2;1;D10;;1;3;0.169080000000000;;;748.204460000000000;767.032040000000000;793.187450000000000;;0
2025;14;RR;13;4;37;2;1;D10;;1;3;0.169080000000000;;;748.204460000000000;767.032040000000000;793.187450000000000;;0
2025;14;RR;13;5;38;2;1;D10;;1;3;0.091840000000000;;;742.069030000000000;761.484130000000000;;;0
2025;14;RR;12;5;38;2;1;D10;;1;3;0.091840000000000;;;742.069030000000000;761.484130000000000;;;0
2025;14;RR;11;5;38;2;1;D10;;1;3;0.091840000000000;;;742.069030000000000;761.484130000000000;;;0
2025;14;RR;13;1;35;2;1;D09;;2;3;0.035160000000000;;;674.572060000000000;684.814060000000000;696.481880000000000;715.647400000000000;0
2025;14;RR;11;2;34;2;1;D09;;2;3;0.031130000000000;;;680.283260000000000;692.767730000000000;710.820970000000000;764.211430000000000;0
2025;14;RR;11;6;39;2;1;D10;;1;3;0.087310000000000;;;751.043820000000000;788.665300000000000;;;0
2025;14;RR;12;7;40;2;1;D10;;1;3;0.067560000000000;;;788.361050000000000;814.134950000000000;826.780710000000000;;0
2025;14;RR;11;3;36;2;1;D10;;1;3;0.174720000000000;;;748.007980000000000;767.212360000000000;;;0
2025;14;RR;12;3;36;2;1;D10;;1;3;0.174720000000000;;;748.007980000000000;767.212360000000000;;;0
2025;14;RR;13;8;41;2;1;D10;;1;3;0.163560000000000;;;751.919910000000000;764.115400000000000;783.269780000000000;;0
2025;14;RR;11;4;37;2;1;D10;;1;3;0.169080000000000;;;748.204460000000000;767.032040000000000;793.187450000000000;;0
2025;14;RR;13;3;36;2;1;D10;;1;3;0.174720000000000;;;748.007980000000000;767.212360000000000;;;0
2025;14;RR;13;6;39;2;1;D10;;1;3;0.087310000000000;;;751.043820000000000;788.665300000000000;;;0
2025;14;RR;3;4;117404;2;1;D02;A;3;2;0.050980000000000;664.132130000000000;0.316640000000000;;;;;1
2025;14;RR;3;6;117512;2;1;D06;D;3;2;0.013540000000000;752.708120000000000;0.208800000000000;;;;;1
2025;14;RR;2;4;117492;2;1;D05;C;3;2;0.023700000000000;713.991690000000000;0.217950000000000;;;;;1
2025;14;RR;3;5;117496;2;1;D01;C;3;2;0.024850000000000;664.083770000000000;0.179350000000000;;;;;1
2025;14;RR;2;8;117434;2;1;D03;B;3;2;0.055460000000000;708.748630000000000;0.378710000000000;;;;;1
2025;14;RR;1;7;117472;2;1;D02;D;3;2;0.046610000000000;654.806690000000000;0.076510000000000;;;;;1
2025;14;RR;6;1;120;2;1;D08;A;3;2;0.021530000000000;783.321610000000000;0.231900000000000;;;;;0
2025;14;RR;3;1;117535;2;1;D02;D;3;2;0.039590000000000;659.808770000000000;0.064480000000000;;;;;1
2025;14;RR;1;6;123;2;1;D01;B;3;2;0.021520000000000;781.403590000000000;0.263840000000000;;;;;0
2025;14;RR;5;4;126;2;1;D06;A;3;2;0.039410000000000;723.541260000000000;0.206310000000000;;;;;0
2025;14;RR;10;1;110;2;1;D08;B;3;2;0.035380000000000;735.799540000000000;0.231370000000000;;;;;0
2025;14;RR;2;1;117351;2;1;D02;A;3;2;0.034980000000000;632.421980000000000;0.107470000000000;;;;;1
2025;14;RR;2;5;117350;2;1;D02;A;3;2;0.035970000000000;631.354300000000000;0.106530000000000;;;;;1
2025;14;RR;2;2;117411;2;1;D01;B;3;2;0.025230000000000;623.313180000000000;0.106540000000000;;;;;1
2025;14;RR;4;4;124;2;1;D04;A;3;2;0.043330000000000;791.160850000000000;0.238190000000000;;;;;0
2025;14;RR;9;2;114;2;1;D04;B;3;2;0.024870000000000;722.641710000000000;0.268620000000000;;;;;0
2025;14;RR;2;7;117353;2;1;D01;C;3;2;0.026900000000000;700.259670000000000;0.179080000000000;;;;;1
2025;14;RR;1;3;121;2;1;D03;A;3;2;0.024430000000000;628.453120000000000;0.196580000000000;;;;;0
2025;14;RR;5;3;119;2;1;D05;D;3;2;0.023170000000000;773.063670000000000;0.072530000000000;;;;;0
2025;14;RR;6;4;116;2;1;D06;B;3;2;0.048900000000000;780.236700000000000;0.305800000000000;;;;;0
2025;14;RR;10;3;115;2;1;D04;C;3;2;0.044620000000000;792.545950000000000;0.243080000000000;;;;;0
2025;14;RR;1;5;117443;2;1;D08;D;3;2;0.031330000000000;717.888460000000000;0.149420000000000;;;;;1
2025;14;RR;1;2;117474;2;1;D01;C;3;2;0.027600000000000;676.112640000000000;0.083530000000000;;;;;1
2025;14;RR;1;4;117478;2;1;D02;C;3;2;0.043120000000000;657.772590000000000;0.112290000000000;;;;;1
2025;14;RR;3;3;117482;2;1;D05;D;3;2;0.023600000000000;723.631300000000000;0.210240000000000;;;;;1
2025;14;RR;3;8;117416;2;1;D01;A;3;2;0.023300000000000;649.756400000000000;0.115840000000000;;;;;1
2025;14;RR;7;3;113;2;1;D04;B;3;2;0.055070000000000;770.795670000000000;0.265570000000000;;;;;0
2025;14;RR;2;3;117537;2;1;D03;C;3;2;0.071710000000000;698.435290000000000;0.264330000000000;;;;;1
2025;14;RR;8;4;112;2;1;D08;A;3;2;0.038340000000000;789.825410000000000;0.195150000000000;;;;;0
2025;14;RR;1;8;117442;2;1;D03;B;3;2;0.040230000000000;679.382170000000000;0.325150000000000;;;;;1
2025;14;RR;3;7;122;2;1;D03;B;3;2;0.029320000000000;648.443130000000000;0.198530000000000;;;;;0
2025;14;RR;5;1;125;2;1;D07;A;3;2;0.035860000000000;746.651810000000000;0.264770000000000;;;;;0
2025;14;RR;7;2;111;2;1;D08;B;3;2;0.019090000000000;745.335280000000000;0.233320000000000;;;;;0
2025;14;RR;5;2;128;2;1;D08;B;3;2;0.029260000000000;821.027180000000000;0.377060000000000;;;;;0
2025;14;RR;9;4;109;2;1;D06;A;3;2;0.042110000000000;749.604300000000000;0.226230000000000;;;;;0
2025;14;RR;10;4;108;2;1;D06;B;3;2;0.055900000000000;754.592780000000000;0.315880000000000;;;;;0
2025;14;RR;3;2;117534;2;1;D01;B;3;2;0.019800000000000;613.221470000000000;0.187240000000000;;;;;1
2025;14;RR;9;3;107;2;1;D07;D;3;2;0.046790000000000;761.214080000000000;0.183870000000000;;;;;0
2025;14;RR;8;3;105;2;1;D06;B;3;2;0.053300000000000;754.768780000000000;0.304500000000000;;;;;0
2025;14;RR;11;1;43;2;1;D09;;2;3;0.032490000000000;;;662.238010000000000;667.789950000000000;673.838750000000000;701.580420000000000;0
2025;14;RR;12;9;42;2;1;D10;;1;3;0.098510000000000;;;749.024170000000000;771.183660000000000;;;0
2025;14;RR;7;4;103;2;1;D07;D;3;2;0.034500000000000;827.427110000000000;0.195640000000000;;;;;0
2025;14;RR;10;2;101;2;1;D07;A;3;2;0.036150000000000;813.680500000000000;0.207530000000000;;;;;0
2025;14;RR;9;1;102;2;1;D05;A;3;2;0.042970000000000;773.278230000000000;0.285940000000000;;;;;0
2025;14;RR;6;2;99;2;1;D07;B;3;2;0.044590000000000;747.771040000000000;0.324680000000000;;;;;0
2025;14;RR;4;3;96;2;1;D06;D;3;2;0.050490000000000;763.108970000000000;0.144200000000000;;;;;0
2025;14;RR;4;2;97;2;1;D05;A;3;2;0.026130000000000;786.374180000000000;0.197740000000000;;;;;0
2025;14;RR;6;3;98;2;1;D04;C;3;2;0.052970000000000;759.945030000000000;0.196270000000000;;;;;0
2025;14;RR;7;1;100;2;1;D05;A;3;2;0.047180000000000;751.067970000000000;0.253600000000000;;;;;0
2025;14;RR;12;2;46;2;1;D09;;2;3;0.040240000000000;;;692.384860000000000;702.206330000000000;716.121600000000000;753.118960000000000;0
2025;14;RR;13;2;45;2;1;D09;;2;3;0.037130000000000;;;690.623130000000000;700.448840000000000;713.477560000000000;747.376220000000000;0
2025;14;RR;12;1;44;2;1;D09;;2;3;0.034300000000000;;;672.219730000000000;683.490690000000000;697.327680000000000;730.625970000000000;0
2025;14;RR;8;2;104;2;1;D04;A;3;2;0.051920000000000;759.207130000000000;0.273110000000000;;;;;0
2025;14;RR;1;1;117484;2;1;D02;B;3;2;0.029850000000000;618.713900000000000;0.106600000000000;;;;;1
2025;14;RR;11;9;42;2;1;D10;;1;3;0.098510000000000;;;749.024170000000000;771.183660000000000;;;0
2025;14;RR;4;1;127;2;1;D08;B;3;2;0.031570000000000;736.046290000000000;0.208090000000000;;;;;0
2025;14;RR;8;1;106;2;1;D05;C;3;2;0.053440000000000;751.110960000000000;0.211820000000000;;;;;0
2025;14;RR;13;9;42;2;1;D10;;1;3;0.098510000000000;;;749.024170000000000;771.183660000000000;;;0
2025;14;RR;2;6;117413;2;1;D07;D;3;2;0.019540000000000;691.805590000000000;0.185010000000000;;;;;1
2025;14;RR;11;8;41;2;1;D10;;1;3;0.163560000000000;;;751.919910000000000;764.115400000000000;783.269780000000000;;0
2025;14;RR;12;8;41;2;1;D10;;1;3;0.163560000000000;;;751.919910000000000;764.115400000000000;783.269780000000000;;0
2025;15;PA;2;5;117350;2;1;D02;A;3;2;0.035970000000000;631.354300000000000;0.106530000000000;;;;;1
2025;15;PA;2;7;117353;2;1;D01;C;3;2;0.025990000000000;689.263650000000000;0.129640000000000;;;;;1
2025;15;PA;3;6;117512;2;1;D06;D;3;2;0.020010000000000;814.223440000000000;0.111010000000000;;;;;1
2025;15;PA;2;2;117411;2;1;D01;B;3;2;0.025230000000000;623.313180000000000;0.106540000000000;;;;;1
2025;15;PA;3;2;117534;2;1;D01;B;3;2;0.019800000000000;613.221470000000000;0.187240000000000;;;;;1
2025;15;PA;3;3;117482;2;1;D05;D;3;2;0.034380000000000;751.669690000000000;0.175800000000000;;;;;1
2025;15;PA;3;5;117496;2;1;D01;C;3;2;0.033710000000000;651.362080000000000;0.086780000000000;;;;;1
2025;15;PA;2;8;117434;2;1;D03;B;3;2;0.055460000000000;708.748630000000000;0.378710000000000;;;;;1
2025;15;PA;1;8;117442;2;1;D03;B;3;2;0.040230000000000;679.382170000000000;0.325150000000000;;;;;1
2025;15;PA;1;5;117443;2;1;D08;D;3;2;0.031330000000000;717.888460000000000;0.149420000000000;;;;;1
2025;15;PA;1;2;117474;2;1;D01;C;3;2;0.027600000000000;676.112640000000000;0.083530000000000;;;;;1
2025;15;PA;1;3;124;2;1;D03;A;3;2;0.028950000000000;622.822270000000000;0.293060000000000;;;;;0
2025;15;PA;2;1;117351;2;1;D02;A;3;2;0.034980000000000;632.421980000000000;0.107470000000000;;;;;1
2025;15;PA;5;1;128;2;1;D08;C;3;2;0.040290000000000;768.438430000000000;0.203310000000000;;;;;0
2025;15;PA;8;1;111;2;1;D05;C;3;2;0.063090000000000;750.984700000000000;0.231070000000000;;;;;0
2025;15;PA;4;1;127;2;1;D08;B;3;2;0.029740000000000;752.287650000000000;0.315780000000000;;;;;0
2025;15;PA;3;4;117404;2;1;D02;A;3;2;0.050980000000000;664.132130000000000;0.316640000000000;;;;;1
2025;15;PA;1;7;117472;2;1;D02;D;3;2;0.046610000000000;654.806690000000000;0.076510000000000;;;;;1
2025;15;PA;6;4;123;2;1;D06;A;3;2;0.049450000000000;749.277080000000000;0.333530000000000;;;;;0
2025;15;PA;9;4;114;2;1;D06;A;3;2;0.039720000000000;758.155760000000000;0.286960000000000;;;;;0
2025;15;PA;10;3;120;2;1;D04;C;3;2;0.042750000000000;798.688280000000000;0.239390000000000;;;;;0
